esp_ms,pos_deg,vel_deg_s,target_deg,vq,os_time
40044,4.89,-0.4,6.88,0.416,1774656492.292036
40054,5.16,-0.4,6.89,0.385,1774656492.3015523
40064,4.76,-0.41,6.9,0.492,1774656492.3115542
40074,4.88,-0.4,6.91,0.433,1774656492.3215542
40084,5.09,-0.4,6.92,0.403,1774656492.3315525
40094,4.94,-0.4,6.93,0.455,1774656492.3415515
40104,5.18,-0.4,6.94,0.394,1774656492.351551
40114,5.1,-0.4,6.95,0.435,1774656492.3615534
40125,4.93,-0.4,6.96,0.465,1774656492.372554
40136,5.27,-0.39,6.98,0.382,1774656492.3840785
40147,4.9,-0.4,6.99,0.49,1774656492.395074
40158,5.3,-0.39,7.0,0.377,1774656492.4060736
40169,4.96,-0.4,7.01,0.484,1774656492.417073
40180,5.03,-0.4,7.02,0.44,1774656492.4280736
40191,4.33,-0.42,7.03,0.588,1774656492.439073
40202,4.84,-0.4,7.04,0.422,1774656492.4500718
40213,4.87,-0.4,7.05,0.467,1774656492.461073
40224,5.19,-0.4,7.06,0.408,1774656492.4720716
40236,5.45,-0.39,7.07,0.388,1774656492.4830716
40247,5.03,-0.4,7.09,0.497,1774656492.4940734
40258,4.73,-0.41,7.1,0.522,1774656492.5050724
40269,4.74,-0.41,7.11,0.491,1774656492.5160728
40280,4.68,-0.41,7.12,0.508,1774656492.5270734
40291,4.57,-0.41,7.13,0.525,1774656492.5380726
40302,4.66,-0.41,7.14,0.5,1774656492.5487378
40313,4.66,-0.41,7.15,0.51,1774656492.5597372
40324,4.66,-0.41,7.16,0.512,1774656492.5707388
40335,4.66,-0.41,7.17,0.514,1774656492.5817366
40346,4.66,-0.41,7.19,0.516,1774656492.5927389
40357,4.66,-0.41,7.2,0.518,1774656492.6042533
40368,4.66,-0.41,7.21,0.52,1774656492.6152542
40379,4.66,-0.41,7.22,0.523,1774656492.626255
40390,4.66,-0.41,7.23,0.525,1774656492.637255
40401,4.66,-0.41,7.24,0.527,1774656492.648253
40412,4.66,-0.41,7.25,0.529,1774656492.6592534
40423,4.66,-0.41,7.26,0.531,1774656492.6702538
40434,4.66,-0.41,7.27,0.533,1774656492.6812537
40445,4.73,-0.4,7.28,0.522,1774656492.6922536
40456,4.75,-0.4,7.3,0.527,1774656492.703256
40467,4.75,-0.4,7.31,0.53,1774656492.714254
40478,4.75,-0.4,7.32,0.533,1774656492.7252567
40489,4.75,-0.4,7.33,0.535,1774656492.7362545
40500,4.75,-0.4,7.34,0.537,1774656492.7472544
40511,4.75,-0.4,7.35,0.539,1774656492.7582545
40522,4.75,-0.4,7.36,0.541,1774656492.7692554
40533,4.75,-0.4,7.37,0.543,1774656492.7802532
40544,4.75,-0.4,7.38,0.545,1774656492.7912536
40555,4.82,-0.4,7.39,0.534,1774656492.8032546
40566,4.83,-0.4,7.41,0.539,1774656492.8132539
40577,4.83,-0.4,7.42,0.543,1774656492.8242536
40588,4.83,-0.4,7.43,0.545,1774656492.8352554
40599,4.83,-0.4,7.44,0.547,1774656492.8462539
40610,4.83,-0.4,7.45,0.549,1774656492.8572526
40621,4.83,-0.4,7.46,0.551,1774656492.868254
40632,4.83,-0.4,7.47,0.553,1774656492.8792524
40643,4.91,-0.4,7.48,0.54,1774656492.8902538
40654,4.92,-0.4,7.49,0.547,1774656492.9012518
40665,4.92,-0.4,7.5,0.551,1774656492.912255
40676,4.92,-0.4,7.52,0.553,1774656492.9232528
40687,4.92,-0.4,7.53,0.555,1774656492.9350579
40698,4.92,-0.4,7.54,0.557,1774656492.9453006
40709,4.92,-0.4,7.55,0.559,1774656492.9563007
40720,4.96,-0.4,7.56,0.554,1774656492.9673011
40731,5.01,-0.39,7.57,0.549,1774656492.9782994
40742,5.01,-0.39,7.58,0.556,1774656492.9902139
40753,5.01,-0.39,7.59,0.558,1774656493.0002995
40764,5.01,-0.39,7.6,0.561,1774656493.0122998
40775,5.01,-0.39,7.61,0.563,1774656493.0222998
40786,5.1,-0.39,7.63,0.547,1774656493.0332987
40797,5.1,-0.39,7.64,0.558,1774656493.0442994
40809,5.1,-0.39,7.65,0.56,1774656493.0558133
40820,5.1,-0.39,7.66,0.562,1774656493.066815
40831,5.1,-0.39,7.67,0.564,1774656493.0778117
40842,5.1,-0.39,7.68,0.566,1774656493.0888133
40853,5.1,-0.39,7.69,0.568,1774656493.1003292
40864,5.1,-0.39,7.7,0.571,1774656493.1113274
40875,5.1,-0.39,7.71,0.573,1774656493.1223276
40886,5.19,-0.39,7.73,0.557,1774656493.1333294
40897,5.19,-0.39,7.74,0.568,1774656493.144328
40908,5.19,-0.39,7.75,0.57,1774656493.1553283
40919,5.19,-0.39,7.76,0.572,1774656493.1663265
40930,5.19,-0.39,7.77,0.574,1774656493.1773283
40941,5.19,-0.39,7.78,0.576,1774656493.1883285
40952,5.27,-0.39,7.79,0.562,1774656493.199328
40963,5.27,-0.39,7.8,0.571,1774656493.2103279
40974,5.27,-0.39,7.81,0.573,1774656493.2213287
40985,5.27,-0.39,7.82,0.576,1774656493.2323277
40996,5.27,-0.39,7.84,0.578,1774656493.242847
41007,5.27,-0.39,7.85,0.58,1774656493.2538548
41018,5.27,-0.39,7.86,0.582,1774656493.2648447
41029,5.33,-0.38,7.87,0.573,1774656493.2758465
41040,5.36,-0.38,7.88,0.574,1774656493.286846
41051,5.36,-0.38,7.89,0.579,1774656493.2978454
41062,5.36,-0.38,7.9,0.581,1774656493.3098454
41073,5.44,-0.38,7.91,0.567,1774656493.3198466
41084,5.45,-0.38,7.92,0.575,1774656493.3308449
41095,5.45,-0.38,7.93,0.578,1774656493.3418436
41106,5.45,-0.38,7.95,0.58,1774656493.3528442
41117,5.45,-0.38,7.96,0.582,1774656493.363845
41128,5.45,-0.38,7.97,0.585,1774656493.375847
41139,5.45,-0.38,7.98,0.587,1774656493.3858454
41150,5.53,-0.38,7.99,0.573,1774656493.3968449
41161,5.54,-0.38,8.0,0.581,1774656493.4078434
41172,5.54,-0.38,8.01,0.584,1774656493.4198453
41183,5.54,-0.38,8.02,0.586,1774656493.4308455
41194,5.54,-0.38,8.03,0.588,1774656493.441845
41205,5.61,-0.38,8.04,0.576,1774656493.4523609
41216,5.62,-0.38,8.06,0.581,1774656493.4633617
41227,5.62,-0.38,8.07,0.585,1774656493.4743598
41238,5.62,-0.38,8.08,0.587,1774656493.485359
41249,5.62,-0.38,8.09,0.589,1774656493.4963596
41260,5.62,-0.38,8.1,0.591,1774656493.5073612
41271,5.7,-0.37,8.11,0.578,1774656493.51836
41282,5.71,-0.37,8.12,0.585,1774656493.5293598
41293,5.71,-0.37,8.13,0.588,1774656493.5403595
41304,5.71,-0.37,8.14,0.59,1774656493.55136
41315,5.71,-0.37,8.15,0.592,1774656493.5623598
41326,5.71,-0.37,8.17,0.594,1774656493.5733604
41337,5.79,-0.37,8.18,0.581,1774656493.5843613
41348,5.8,-0.37,8.19,0.588,1774656493.59536
41359,5.8,-0.37,8.2,0.591,1774656493.6063633
41370,5.8,-0.37,8.21,0.593,1774656493.618361
41381,5.8,-0.37,8.22,0.596,1774656493.6283593
41392,5.87,-0.37,8.23,0.584,1774656493.6403615
41404,5.89,-0.37,8.24,0.589,1774656493.65136
41415,5.89,-0.37,8.25,0.592,1774656493.662361
41426,5.89,-0.37,8.27,0.595,1774656493.6733625
41437,5.89,-0.37,8.28,0.597,1774656493.6843624
41448,5.89,-0.37,8.29,0.599,1774656493.6953628
41459,5.94,-0.37,8.3,0.589,1774656493.706362
41470,5.98,-0.37,8.31,0.591,1774656493.7173615
41481,5.98,-0.36,8.32,0.596,1774656493.7283602
41492,5.98,-0.36,8.33,0.598,1774656493.73936
41503,5.98,-0.36,8.34,0.6,1774656493.7503607
41514,5.98,-0.36,8.35,0.602,1774656493.7613606
41525,6.05,-0.36,8.36,0.59,1774656493.7723613
41536,6.06,-0.36,8.38,0.595,1774656493.7833605
41547,6.06,-0.36,8.39,0.599,1774656493.7943616
41558,6.06,-0.36,8.4,0.601,1774656493.8053613
41569,6.06,-0.36,8.41,0.603,1774656493.8163614
41580,6.15,-0.36,8.42,0.587,1774656493.8273613
41591,6.15,-0.36,8.43,0.597,1774656493.8383615
41602,6.15,-0.36,8.44,0.599,1774656493.849362
41613,6.15,-0.36,8.45,0.602,1774656493.8603618
41624,6.15,-0.36,8.46,0.604,1774656493.8713605
41635,6.15,-0.36,8.47,0.606,1774656493.8823612
41646,6.22,-0.36,8.49,0.594,1774656493.893361
41657,6.24,-0.36,8.5,0.599,1774656493.9043603
41668,6.24,-0.36,8.51,0.602,1774656493.9153626
41679,6.24,-0.36,8.52,0.604,1774656493.9263608
41690,6.24,-0.36,8.53,0.606,1774656493.937362
41701,6.24,-0.36,8.54,0.608,1774656493.9483614
41712,6.31,-0.36,8.55,0.597,1774656493.9593606
41723,6.33,-0.35,8.56,0.601,1774656493.970362
41734,6.33,-0.35,8.57,0.605,1774656493.98136
41745,6.33,-0.35,8.58,0.607,1774656493.992363
41756,6.33,-0.35,8.6,0.609,1774656494.0033607
41767,6.33,-0.35,8.61,0.611,1774656494.0143619
41778,6.41,-0.35,8.62,0.596,1774656494.0253613
41789,6.42,-0.35,8.63,0.606,1774656494.0363617
41800,6.42,-0.35,8.64,0.608,1774656494.0473619
41811,6.42,-0.35,8.65,0.61,1774656494.058361
41822,6.42,-0.35,8.66,0.612,1774656494.069363
41833,6.42,-0.35,8.67,0.614,1774656494.0803618
41844,6.45,-0.35,8.68,0.609,1774656494.0913613
41855,6.5,-0.35,8.69,0.604,1774656494.1023612
41866,6.5,-0.35,8.71,0.611,1774656494.1133602
41877,6.5,-0.35,8.72,0.613,1774656494.1243594
41888,6.5,-0.35,8.73,0.615,1774656494.1353607
41899,6.59,-0.35,8.74,0.6,1774656494.1463602
41910,6.59,-0.35,8.75,0.609,1774656494.1573594
41921,6.59,-0.35,8.76,0.612,1774656494.1683598
41932,6.59,-0.35,8.77,0.614,1774656494.17936
41943,6.59,-0.35,8.78,0.615,1774656494.1903605
41954,6.59,-0.35,8.79,0.617,1774656494.20136
41965,6.67,-0.34,8.8,0.604,1774656494.2123594
41977,6.68,-0.34,8.82,0.611,1774656494.2233598
41988,6.68,-0.34,8.83,0.614,1774656494.2343597
41999,6.68,-0.34,8.84,0.616,1774656494.24536
42010,6.68,-0.34,8.85,0.618,1774656494.256361
42021,6.68,-0.34,8.86,0.62,1774656494.26736
42032,6.68,-0.34,8.87,0.622,1774656494.279362
42043,6.77,-0.34,8.88,0.607,1774656494.2903602
42054,6.86,-0.34,8.89,0.599,1774656494.3013604
42065,6.86,-0.34,8.9,0.609,1774656494.312362
42076,6.86,-0.34,8.92,0.611,1774656494.3233624
42087,6.86,-0.34,8.93,0.613,1774656494.3343625
42098,6.86,-0.34,8.94,0.615,1774656494.3453612
42109,6.86,-0.34,8.95,0.617,1774656494.3563595
42120,6.86,-0.34,8.96,0.619,1774656494.3673613
42131,6.86,-0.34,8.97,0.621,1774656494.3783598
42142,6.86,-0.34,8.98,0.623,1774656494.389362
42153,6.94,-0.34,8.99,0.607,1774656494.4003594
42164,6.94,-0.34,9.0,0.618,1774656494.4113595
42175,6.94,-0.34,9.01,0.62,1774656494.4223611
42186,6.94,-0.34,9.03,0.622,1774656494.4333596
42197,6.94,-0.34,9.04,0.624,1774656494.4443624
42208,5.66,-0.37,9.05,0.881,1774656494.4553607
42219,6.68,-0.34,9.06,0.56,1774656494.466361
42230,9.52,-0.28,9.07,0.23,1774656494.4773612
42241,12.76,-0.2,9.08,-0.102,1774656494.488361
42252,14.96,-0.15,9.09,-0.42,1774656494.4993613
42263,13.47,-0.19,9.1,-0.092,1774656494.5103624
42274,11.57,-0.23,9.11,0.237,1774656494.521362
42285,13.14,-0.19,9.12,-0.095,1774656494.5323625
42296,14.34,-0.17,9.14,-0.264,1774656494.5433621
42307,13.52,-0.19,9.15,0.013,1774656494.5542011
42318,13.3,-0.19,9.16,-0.021,1774656494.5651956
42329,13.4,-0.19,9.17,-0.062,1774656494.5761955
42340,13.01,-0.2,9.18,0.025,1774656494.5871968
42351,13.12,-0.19,9.19,-0.035,1774656494.598197
42362,13.32,-0.19,9.2,-0.065,1774656494.6098404
42373,12.68,-0.21,9.21,0.083,1774656494.6208413
42384,13.45,-0.19,9.22,-0.134,1774656494.631842
42395,13.17,-0.19,9.23,-0.004,1774656494.6428413
42406,13.44,-0.19,9.25,-0.086,1774656494.6538427
42417,12.98,-0.2,9.26,0.032,1774656494.6648402
42428,13.1,-0.19,9.27,-0.037,1774656494.675841
42439,13.37,-0.19,9.28,-0.079,1774656494.686841
42450,13.52,-0.18,9.29,-0.084,1774656494.6978421
42461,13.97,-0.17,9.3,-0.161,1774656494.7088423
42472,13.54,-0.18,9.31,-0.031,1774656494.7198975
42483,13.6,-0.18,9.32,-0.086,1774656494.73048
42494,12.83,-0.2,9.33,0.074,1774656494.7414825
42505,13.28,-0.19,9.34,-0.089,1774656494.7524805
42516,13.37,-0.19,9.36,-0.066,1774656494.7634797
42527,13.63,-0.18,9.37,-0.108,1774656494.7744782
42539,13.79,-0.18,9.38,-0.117,1774656494.7859998
42550,13.71,-0.18,9.39,-0.087,1774656494.7970006
42561,13.71,-0.18,9.4,-0.094,1774656494.8079994
42572,13.71,-0.18,9.41,-0.095,1774656494.8189995
42583,13.71,-0.18,9.42,-0.096,1774656494.8299978
42594,13.71,-0.18,9.43,-0.096,1774656494.8409991
42605,13.71,-0.18,9.44,-0.097,1774656494.8520012
42616,13.71,-0.18,9.46,-0.097,1774656494.8629992
42627,13.71,-0.18,9.47,-0.097,1774656494.8739998
42638,13.71,-0.18,9.48,-0.098,1774656494.8849995
42649,13.71,-0.18,9.49,-0.098,1774656494.8965185
42660,13.71,-0.18,9.5,-0.099,1774656494.9075196
42671,13.71,-0.18,9.51,-0.099,1774656494.918518
42682,13.71,-0.18,9.52,-0.1,1774656494.9292223
42693,13.71,-0.18,9.53,-0.1,1774656494.9399507
42704,13.71,-0.18,9.54,-0.101,1774656494.9509509
42715,13.71,-0.18,9.55,-0.101,1774656494.961951
42726,13.71,-0.18,9.57,-0.102,1774656494.9729505
42737,13.71,-0.18,9.58,-0.102,1774656494.983951
42748,13.71,-0.18,9.59,-0.103,1774656494.9949517
42759,13.71,-0.18,9.6,-0.103,1774656495.0059507
42770,13.71,-0.18,9.61,-0.104,1774656495.0169523
42781,13.71,-0.18,9.62,-0.104,1774656495.0279515
42792,13.71,-0.18,9.63,-0.104,1774656495.0389497
42803,13.71,-0.18,9.64,-0.105,1774656495.0499494
42814,13.71,-0.18,9.65,-0.105,1774656495.0609493
42825,13.71,-0.18,9.66,-0.106,1774656495.0719514
42836,13.71,-0.18,9.68,-0.106,1774656495.0829494
42847,13.71,-0.18,9.69,-0.106,1774656495.093949
42858,13.71,-0.18,9.7,-0.107,1774656495.104952
42869,13.71,-0.18,9.71,-0.107,1774656495.1159494
42880,13.71,-0.18,9.72,-0.108,1774656495.1269498
42891,13.71,-0.18,9.73,-0.108,1774656495.1379485
42902,13.71,-0.18,9.74,-0.108,1774656495.1489496
42913,13.71,-0.18,9.75,-0.109,1774656495.1599483
42924,13.71,-0.18,9.76,-0.109,1774656495.17095
42935,13.71,-0.18,9.77,-0.11,1774656495.1819484
42946,13.71,-0.18,9.79,-0.11,1774656495.192949
42957,13.71,-0.18,9.8,-0.11,1774656495.2039495
42968,13.71,-0.18,9.81,-0.111,1774656495.2149503
42979,13.71,-0.18,9.82,-0.111,1774656495.2259488
42990,13.71,-0.18,9.83,-0.111,1774656495.2379513
43001,13.71,-0.18,9.84,-0.112,1774656495.24895
43012,13.71,-0.18,9.85,-0.112,1774656495.259951
43023,13.71,-0.18,9.86,-0.112,1774656495.2709506
43034,13.71,-0.18,9.87,-0.113,1774656495.2819507
43045,13.71,-0.18,9.88,-0.113,1774656495.2929509
43056,13.71,-0.18,9.9,-0.113,1774656495.303951
43067,13.71,-0.18,9.91,-0.114,1774656495.3149514
43078,13.71,-0.18,9.92,-0.114,1774656495.3259509
43089,13.71,-0.18,9.93,-0.114,1774656495.3369522
43100,13.71,-0.18,9.94,-0.115,1774656495.3479514
43112,13.71,-0.18,9.95,-0.115,1774656495.35895
43123,13.71,-0.18,9.96,-0.115,1774656495.369952
43134,13.71,-0.18,9.97,-0.116,1774656495.3809493
43145,13.71,-0.18,9.98,-0.116,1774656495.39195
43156,13.71,-0.18,10.0,-0.116,1774656495.4034688
43167,13.71,-0.18,10.01,-0.116,1774656495.4134688
43178,13.71,-0.18,10.02,-0.117,1774656495.425466
43189,13.71,-0.18,10.03,-0.117,1774656495.4364693
43200,13.71,-0.18,10.04,-0.117,1774656495.4474683
43211,13.71,-0.18,10.05,-0.118,1774656495.4584682
43222,13.71,-0.18,10.06,-0.118,1774656495.4694686
43233,13.71,-0.18,10.07,-0.118,1774656495.480469
43244,13.71,-0.18,10.08,-0.118,1774656495.4914699
43255,13.71,-0.18,10.09,-0.119,1774656495.502468
43266,13.71,-0.18,10.11,-0.119,1774656495.5134685
43277,13.71,-0.18,10.12,-0.119,1774656495.5244672
43288,13.71,-0.18,10.13,-0.119,1774656495.535467
43299,13.71,-0.18,10.14,-0.12,1774656495.5464673
43310,13.71,-0.18,10.15,-0.12,1774656495.5574687
43321,13.71,-0.18,10.16,-0.12,1774656495.5684688
43332,13.71,-0.18,10.17,-0.12,1774656495.5794687
43343,13.71,-0.18,10.18,-0.12,1774656495.590468
43354,13.71,-0.18,10.19,-0.121,1774656495.6014683
43365,13.71,-0.18,10.2,-0.121,1774656495.6124666
43376,13.71,-0.18,10.22,-0.121,1774656495.6235473
43387,13.71,-0.18,10.23,-0.121,1774656495.6345458
43398,13.71,-0.18,10.24,-0.121,1774656495.6455472
43409,13.71,-0.18,10.25,-0.122,1774656495.6565459
43420,13.71,-0.18,10.26,-0.122,1774656495.6675463
43431,13.71,-0.18,10.27,-0.122,1774656495.6785464
43442,13.71,-0.18,10.28,-0.122,1774656495.6895463
43453,13.71,-0.18,10.29,-0.122,1774656495.7005458
43464,13.71,-0.18,10.3,-0.123,1774656495.7115457
43475,13.71,-0.18,10.31,-0.123,1774656495.722546
43486,13.71,-0.18,10.33,-0.123,1774656495.7335467
43497,13.71,-0.18,10.34,-0.123,1774656495.7440763
43508,13.71,-0.18,10.35,-0.123,1774656495.7550757
43519,13.71,-0.18,10.36,-0.123,1774656495.7670734
43530,13.71,-0.18,10.37,-0.123,1774656495.7780762
43541,13.71,-0.18,10.38,-0.124,1774656495.7890742
43552,13.71,-0.18,10.39,-0.124,1774656495.79909
43563,13.71,-0.18,10.4,-0.124,1774656495.8106165
43574,13.68,-0.18,10.41,-0.117,1774656495.821618
43585,13.62,-0.18,10.42,-0.11,1774656495.8326156
43596,13.62,-0.18,10.44,-0.115,1774656495.8436148
43607,13.62,-0.18,10.45,-0.115,1774656495.8546166
43618,13.62,-0.18,10.46,-0.115,1774656495.8658173
43629,13.62,-0.18,10.47,-0.115,1774656495.876817
43640,13.62,-0.18,10.48,-0.115,1774656495.8878164
43651,13.62,-0.18,10.49,-0.115,1774656495.8988173
43662,13.62,-0.18,10.5,-0.115,1774656495.909921
43673,13.62,-0.18,10.51,-0.115,1774656495.92092
43684,13.62,-0.18,10.52,-0.115,1774656495.9319203
43696,13.62,-0.18,10.53,-0.116,1774656495.9429197
43707,13.62,-0.18,10.55,-0.116,1774656495.9539204
43718,13.62,-0.18,10.56,-0.116,1774656495.9649205
43729,13.62,-0.18,10.57,-0.116,1774656495.9759204
43740,13.62,-0.18,10.58,-0.116,1774656495.9869215
43751,13.62,-0.18,10.59,-0.116,1774656495.9973905
43762,13.62,-0.18,10.6,-0.116,1774656496.008393
43773,13.62,-0.18,10.61,-0.116,1774656496.0203934
43784,13.62,-0.18,10.62,-0.116,1774656496.031392
43795,13.62,-0.18,10.63,-0.116,1774656496.0423923
43806,13.62,-0.18,10.65,-0.116,1774656496.0533924
43817,13.62,-0.18,10.66,-0.116,1774656496.0643933
43828,13.62,-0.18,10.67,-0.116,1774656496.0753915
43839,13.62,-0.18,10.68,-0.116,1774656496.0863934
43850,13.62,-0.18,10.69,-0.116,1774656496.0973911
43861,13.62,-0.18,10.7,-0.116,1774656496.108392
43872,13.62,-0.18,10.71,-0.116,1774656496.1193938
43883,13.62,-0.18,10.72,-0.116,1774656496.1303947
43894,13.62,-0.18,10.73,-0.116,1774656496.1413927
43905,13.62,-0.18,10.74,-0.116,1774656496.1523921
43916,13.62,-0.18,10.76,-0.116,1774656496.1633928
43927,13.62,-0.18,10.77,-0.116,1774656496.1743934
43938,13.62,-0.18,10.78,-0.116,1774656496.1853933
43949,13.62,-0.18,10.79,-0.115,1774656496.1963928
43960,13.62,-0.18,10.8,-0.115,1774656496.2073932
43970,13.62,-0.18,10.81,-0.115,1774656496.2173922
43980,13.62,-0.18,10.82,-0.115,1774656496.2273924
43990,13.62,-0.18,10.83,-0.115,1774656496.2373927
44000,13.62,-0.18,10.84,-0.115,1774656496.2468562
44010,13.62,-0.18,10.85,-0.115,1774656496.2568562
44020,13.62,-0.18,10.86,-0.115,1774656496.266856
44030,13.62,-0.18,10.87,-0.115,1774656496.2768567
44040,13.62,-0.18,10.88,-0.115,1774656496.287857
44050,13.62,-0.18,10.89,-0.115,1774656496.2973845
44060,13.62,-0.18,10.9,-0.115,1774656496.3073838
44070,13.62,-0.18,10.91,-0.115,1774656496.3173847
44081,13.62,-0.18,10.92,-0.115,1774656496.3283856
44092,13.62,-0.18,10.93,-0.114,1774656496.3393834
44103,13.62,-0.18,10.94,-0.114,1774656496.3503819
44114,13.62,-0.18,10.95,-0.114,1774656496.3613846
44125,13.62,-0.18,10.96,-0.114,1774656496.3723838
44136,13.62,-0.18,10.98,-0.114,1774656496.3833833
44147,13.62,-0.18,10.99,-0.114,1774656496.3943841
44158,13.62,-0.18,11.0,-0.114,1774656496.4053853
44169,13.62,-0.18,11.01,-0.114,1774656496.4163852
44180,13.62,-0.18,11.02,-0.113,1774656496.4273844
44191,13.62,-0.18,11.03,-0.113,1774656496.4383836
44202,13.62,-0.18,11.04,-0.113,1774656496.4493854
44213,13.62,-0.18,11.05,-0.113,1774656496.460383
44224,13.62,-0.18,11.06,-0.113,1774656496.4713829
44235,13.62,-0.18,11.07,-0.113,1774656496.4823818
44246,13.62,-0.18,11.09,-0.113,1774656496.4933853
44257,13.62,-0.18,11.1,-0.112,1774656496.504384
44268,13.62,-0.18,11.11,-0.112,1774656496.5153859
44280,13.62,-0.18,11.12,-0.112,1774656496.5263867
44291,13.62,-0.18,11.13,-0.112,1774656496.5383842
44302,13.62,-0.18,11.14,-0.112,1774656496.549044
44313,13.62,-0.18,11.15,-0.111,1774656496.5600429
44324,13.62,-0.18,11.16,-0.111,1774656496.5710418
44335,13.62,-0.18,11.17,-0.111,1774656496.582043
44346,13.62,-0.18,11.19,-0.111,1774656496.5930436
44357,13.62,-0.18,11.2,-0.111,1774656496.604043
44368,13.62,-0.18,11.21,-0.11,1774656496.615043
44379,13.62,-0.18,11.22,-0.11,1774656496.6260433
44390,13.62,-0.17,11.23,-0.11,1774656496.6370416
44401,13.62,-0.17,11.24,-0.11,1774656496.648043
44412,13.62,-0.17,11.25,-0.11,1774656496.6590421
44423,13.62,-0.17,11.26,-0.109,1774656496.670044
44434,13.62,-0.17,11.27,-0.109,1774656496.681042
44445,13.62,-0.17,11.28,-0.109,1774656496.6920424
44456,13.62,-0.17,11.3,-0.109,1774656496.7030423
44467,13.62,-0.17,11.31,-0.108,1774656496.714043
44478,13.62,-0.17,11.32,-0.108,1774656496.725043
44489,13.62,-0.17,11.33,-0.108,1774656496.736044
44500,13.62,-0.17,11.34,-0.108,1774656496.7470434
44511,13.62,-0.17,11.35,-0.107,1774656496.7580426
44522,13.62,-0.17,11.36,-0.107,1774656496.7690432
44533,13.62,-0.17,11.37,-0.107,1774656496.7800431
44544,13.62,-0.17,11.38,-0.106,1774656496.7915592
44554,13.62,-0.17,11.39,-0.106,1774656496.8015573
44564,13.62,-0.17,11.4,-0.106,1774656496.811556
44574,13.62,-0.17,11.41,-0.106,1774656496.8215592
44584,13.62,-0.17,11.42,-0.106,1774656496.8315566
44594,13.62,-0.17,11.43,-0.105,1774656496.841558
44604,13.62,-0.17,11.44,-0.105,1774656496.851559
44614,13.62,-0.17,11.45,-0.105,1774656496.8615575
44624,13.62,-0.17,11.46,-0.104,1774656496.8715584
44634,13.62,-0.17,11.47,-0.104,1774656496.881557
44644,13.62,-0.17,11.48,-0.104,1774656496.891558
44654,13.62,-0.17,11.49,-0.103,1774656496.9015594
44665,13.62,-0.17,11.5,-0.103,1774656496.912558
44676,13.62,-0.17,11.52,-0.103,1774656496.9235585
44687,13.62,-0.17,11.53,-0.102,1774656496.9339287
44698,13.62,-0.17,11.54,-0.102,1774656496.9457278
44709,13.62,-0.17,11.55,-0.102,1774656496.9567103
44720,13.62,-0.17,11.56,-0.101,1774656496.9677112
44731,13.62,-0.17,11.57,-0.101,1774656496.9787118
44742,13.62,-0.17,11.58,-0.101,1774656496.9897115
44753,13.62,-0.17,11.59,-0.1,1774656497.000227
44764,13.62,-0.17,11.6,-0.1,1774656497.0117416
44775,13.62,-0.17,11.61,-0.1,1774656497.022741
44786,13.62,-0.17,11.63,-0.099,1774656497.0337434
44797,13.62,-0.17,11.64,-0.099,1774656497.044743
44808,13.62,-0.17,11.65,-0.099,1774656497.055742
44819,13.62,-0.17,11.66,-0.098,1774656497.066742
44830,13.62,-0.17,11.67,-0.098,1774656497.0777419
44841,13.62,-0.17,11.68,-0.097,1774656497.089255
44852,13.62,-0.17,11.69,-0.097,1774656497.1002548
44863,13.62,-0.17,11.7,-0.097,1774656497.1107683
44875,13.62,-0.17,11.71,-0.096,1774656497.1217692
44886,13.62,-0.17,11.72,-0.096,1774656497.1327703
44897,13.62,-0.17,11.74,-0.095,1774656497.1442254
44908,13.62,-0.17,11.75,-0.095,1774656497.154998
44919,13.62,-0.17,11.76,-0.095,1774656497.1659968
44930,13.62,-0.17,11.77,-0.094,1774656497.1769984
44941,13.62,-0.17,11.78,-0.094,1774656497.1879988
44952,13.62,-0.17,11.79,-0.093,1774656497.198516
44963,13.62,-0.17,11.8,-0.093,1774656497.210037
44974,13.62,-0.17,11.81,-0.092,1774656497.221039
44985,13.62,-0.17,11.82,-0.092,1774656497.2320373
44996,13.62,-0.17,11.84,-0.091,1774656497.243037
45007,13.62,-0.17,11.85,-0.091,1774656497.2540386
45018,13.62,-0.17,11.86,-0.091,1774656497.2650385
45029,13.62,-0.17,11.87,-0.09,1774656497.276037
45040,13.62,-0.17,11.88,-0.09,1774656497.287039
45051,13.62,-0.17,11.89,-0.089,1774656497.2980382
45062,13.62,-0.17,11.9,-0.089,1774656497.3090389
45073,13.62,-0.17,11.91,-0.088,1774656497.3200386
45084,13.62,-0.17,11.92,-0.088,1774656497.3310387
45095,13.62,-0.17,11.93,-0.087,1774656497.344037
45106,13.62,-0.17,11.95,-0.087,1774656497.3530378
45117,13.62,-0.17,11.96,-0.086,1774656497.3640373
45128,13.62,-0.17,11.97,-0.086,1774656497.3750362
45139,13.62,-0.17,11.98,-0.085,1774656497.3860373
45150,13.62,-0.17,11.99,-0.085,1774656497.3970358
45161,13.62,-0.17,12.0,-0.084,1774656497.4080358
45172,13.62,-0.17,12.01,-0.084,1774656497.4190373
45183,13.62,-0.17,12.02,-0.083,1774656497.430036
45194,13.62,-0.17,12.03,-0.083,1774656497.4410367
45205,13.62,-0.17,12.04,-0.082,1774656497.452037
45216,13.62,-0.17,12.06,-0.081,1774656497.4630353
45227,13.62,-0.17,12.07,-0.081,1774656497.4740365
45238,13.62,-0.17,12.08,-0.08,1774656497.4850364
45249,13.62,-0.17,12.09,-0.08,1774656497.4960363
